G72	G95	1.0000000000
G65	G95	1.0000000000
G65	G93	1.0000000000
G26	G59	1.0000000000
G65	G15	0.9999998808
G72	G59	0.9999998808
G22	G93	0.9999997616
G72	G93	0.9999997616
G72	G99	0.9999997616
G71	G93	0.9999997616
G64	G93	0.9999995232
G71	G74	0.9999995232
G72	G38	0.9999994040
G65	G38	0.9999991655
G72	G87	0.9999991655
G65	G99	0.9999989271
G65	G59	0.9999989271
G22	G87	0.9999989271
G71	G87	0.9999989271
G29	G59	0.9999988079
G71	G99	0.9999988079
G64	G95	0.9999986887
G72	G5	0.9999982119
G72	G68	0.9999982119
G65	G74	0.9999979734
G65	G5	0.9999979734
G22	G95	0.9999969006
G65	G68	0.9999969006
G65	G87	0.9999967813
G72	G74	0.9999954700
G71	G95	0.9999953508
G22	G89	0.9999932051
G71	G59	0.9999924898
G43	G89	0.9999834299
G17	G44	0.9999778271
G71	G38	0.9999724627
G74	G36	0.9999277592
G17	G93	0.9999185801
G13	G89	0.9999078512
G72	G76	0.9998937845
G71	G44	0.9998875856
G17	G95	0.9998817444
G22	G44	0.9998798370
G72	G44	0.9998724461
G71	G76	0.9998697042
G13	G38	0.9998667240
G71	G89	0.9998340607
G72	G15	0.9998140931
G71	G68	0.9997649789
G65	G89	0.9996999502
G65	G44	0.9996929169
G71	G5	0.9995734096
G64	G89	0.9992911816
G71	G15	0.9988231063
G13	G87	0.9984803796
G65	G76	0.9979807734
G64	G38	0.9979137778
G68	G87	0.9975103140
G22	G38	0.9969682097
G64	G5	0.9936502576
G72	G89	0.9919941425
G36	G87	0.9904201627
G36	G89	0.9871466160
G52	G89	0.9869462848
G26	G89	0.9855592251
G17	G87	0.9697337151
G64	G44	0.9362952113
G22	G5	0.9145458937
G63	G38	0.8192945719
G98	G84	0.8105304241
G17	G5	0.7240782976
G36	G38	0.7140854597
G15	G38	0.6836600900
G8	G2	0.6097576618
G68	G89	0.4408667386
G59	G87	0.3485371768
G63	G89	0.3471109867
G21	G51	0.3088082373
G13	G30	0.2348645478
G68	G74	0.2030052245
G68	G38	0.1623228192
G93	G89	0.1583658904
G9	G10	0.1524265856
G9	G61	0.1274383068
G74	G70	0.1155280247
G15	G87	0.0840807557
G47	G61	0.0659266040
G83	G40	0.0649993271
G74	G99	0.0627471358
G29	G30	0.0477812588
G68	G99	0.0446166582
G63	G61	0.0416124389
G71	G30	0.0373136289
G70	G30	0.0364541002
G36	G30	0.0362725407
G74	G30	0.0353991017
G70	G61	0.0352247059
G85	G30	0.0343126170
G87	G30	0.0342670940
G77	G30	0.0341744311
G3	G58	0.0332213156
G56	G61	0.0331255421
G89	G30	0.0324833170
G68	G30	0.0321553387
G88	G30	0.0321159624
G59	G61	0.0318770669
G92	G87	0.0316200443
G95	G30	0.0311667379
G63	G30	0.0309084263
G25	G30	0.0306245852
G43	G30	0.0297833309
G52	G30	0.0296181533
G50	G30	0.0291055348
G27	G30	0.0280269478
G73	G30	0.0276621692
G56	G30	0.0273755882
G3	G30	0.0269188285
G45	G30	0.0267729722
G58	G30	0.0267605241
G21	G30	0.0266416986
G49	G30	0.0265170410
G74	G51	0.0264032204
G100	G61	0.0262814201
G42	G30	0.0260813534
G55	G30	0.0260092374
G26	G30	0.0259455219
G6	G30	0.0256167240
G80	G30	0.0252004080
G69	G30	0.0251994375
G60	G30	0.0251318943
G76	G30	0.0248236526
G16	G30	0.0246937964
G8	G30	0.0246234685
G98	G30	0.0244068485
G97	G30	0.0239595436
G97	G61	0.0236754026
G72	G30	0.0235887971
G53	G30	0.0235855915
G22	G30	0.0235351585
G51	G30	0.0233441591
G17	G30	0.0233078320
G100	G30	0.0230538025
G92	G30	0.0228946768
G14	G30	0.0227045380
G66	G30	0.0226853434
G4	G30	0.0226112325
G12	G30	0.0226064902
G19	G30	0.0225552302
G31	G30	0.0225427300
G94	G30	0.0224943496
G99	G30	0.0223625042
G5	G30	0.0223571248
G10	G30	0.0223240461
G67	G30	0.0220051426
G48	G30	0.0220018327
G2	G30	0.0219576526
G64	G30	0.0218781903
G33	G30	0.0217308458
G1	G30	0.0215877052
G39	G30	0.0214842651
G18	G30	0.0214572512
G40	G30	0.0213749427
G96	G30	0.0213605966
G65	G30	0.0213021897
G57	G30	0.0212977212
G86	G30	0.0212655775
G93	G30	0.0212553758
G11	G30	0.0212295316
G18	G87	0.0212282129
G59	G30	0.0211521480
G38	G30	0.0209875870
G37	G30	0.0209519323
G28	G30	0.0209124666
G90	G30	0.0208083857
G79	G30	0.0206700433
G75	G30	0.0206419006
G52	G38	0.0204294566
G32	G30	0.0203436445
G78	G30	0.0203011949
G9	G30	0.0202994738
G61	G30	0.0202598441
G69	G61	0.0202102363
G81	G30	0.0200151950
G15	G30	0.0198747776
G83	G30	0.0198051445
G20	G30	0.0197709221
G97	G29	0.0196423512
G54	G30	0.0195624456
G7	G61	0.0195461176
G91	G30	0.0194791760
G34	G30	0.0192759726
G35	G30	0.0191611201
G62	G30	0.0189780723
G24	G30	0.0186013132
G47	G30	0.0184850786
G46	G30	0.0184521321
G41	G30	0.0183794349
G70	G99	0.0180315096
G7	G30	0.0178990047
G23	G30	0.0177365988
G43	G61	0.0173797999
G84	G30	0.0168417394
G98	G61	0.0167518016
G44	G30	0.0166441891
G82	G30	0.0164766423
G32	G61	0.0162662491
G67	G99	0.0158439111
G34	G61	0.0156467557
G77	G61	0.0149600860
G69	G99	0.0142782759
G54	G61	0.0136568360
G49	G61	0.0135104535
G52	G87	0.0131796934
G36	G61	0.0131279659
G52	G61	0.0130659938
G53	G61	0.0126398709
G51	G61	0.0123594487
G48	G61	0.0123311169
G92	G61	0.0123163220
G26	G61	0.0122945430
G1	G61	0.0122826714
G24	G61	0.0120794270
G4	G61	0.0117890202
G23	G61	0.0113890851
G46	G61	0.0113210529
G5	G61	0.0111677954
G65	G58	0.0111262249
G83	G61	0.0110594537
G14	G61	0.0110056791
G60	G61	0.0108695859
G44	G61	0.0108418083
G62	G61	0.0108249011
G37	G61	0.0107589234
G58	G61	0.0107237091
G30	G61	0.0105968285
G6	G61	0.0104242787
G3	G61	0.0102833454
G65	G61	0.0102055809
G20	G61	0.0101333195
G50	G61	0.0101319179
G55	G76	0.0101193860
G19	G61	0.0100918831
G12	G61	0.0099512013
G40	G61	0.0097757671
G55	G61	0.0097631235
G88	G61	0.0097292801
G57	G61	0.0096879276
G27	G61	0.0093398429
G19	G58	0.0092555303
G66	G61	0.0092195524
G33	G61	0.0091907019
G16	G61	0.0089906016
G39	G61	0.0089868093
G74	G61	0.0088637527
G68	G61	0.0088409800
G89	G61	0.0087717464
G33	G58	0.0086863060
G93	G58	0.0085801259
G13	G61	0.0085291313
G64	G74	0.0085271122
G82	G61	0.0085014179
G10	G61	0.0084765945
G2	G61	0.0083788922
G99	G61	0.0082370946
G84	G61	0.0082140546
G94	G61	0.0081900982
G86	G61	0.0081503065
G18	G61	0.0080630407
G16	G58	0.0080407066
G64	G61	0.0079912413
G74	G67	0.0079782447
G71	G61	0.0079765422
G76	G61	0.0079645636
G15	G61	0.0078991894
G41	G61	0.0078156190
G95	G61	0.0077169458
G39	G40	0.0075910259
G67	G61	0.0075257416
G38	G61	0.0074987328
G90	G61	0.0074978312
G35	G61	0.0074733691
G25	G61	0.0074478472
G75	G61	0.0074448204
G96	G61	0.0072625885
G52	G58	0.0072474019
G17	G61	0.0071567618
G42	G61	0.0071557248
G91	G61	0.0069970931
G49	G58	0.0069889412
G64	G99	0.0069174482
G31	G61	0.0068975016
G73	G61	0.0068340227
G66	G99	0.0067611700
G72	G61	0.0067017297
G21	G61	0.0066732853
G45	G61	0.0066091032
G58	G42	0.0064077424
G11	G61	0.0063818982
G87	G61	0.0063007120
G78	G61	0.0061871209
G93	G61	0.0061487891
G29	G61	0.0061214352
G79	G61	0.0060203881
G49	G70	0.0059838998
G28	G61	0.0059328265
G73	G99	0.0058838995
G46	G58	0.0058078077
G31	G58	0.0056847534
G97	G58	0.0056101084
G85	G61	0.0055996533
G22	G61	0.0055974233
G35	G58	0.0055281557
G73	G76	0.0055017420
G23	G58	0.0054110326
G80	G61	0.0053943880
G69	G74	0.0053841234
G8	G61	0.0051896884
G25	G58	0.0051665767
G63	G74	0.0050346586
G17	G58	0.0050015319
G7	G58	0.0049874801
