G45	G56	0.9971026778
G64	G65	0.9931833148
G40	G57	0.9921953678
G40	G55	0.9894074798
G38	G26	0.9890825748
G1	G29	0.9883962870
G64	G10	0.9881126285
G38	G56	0.9879652262
G40	G56	0.9878271222
G38	G55	0.9873379469
G18	G28	0.9864675999
G40	G61	0.9862820506
G45	G10	0.9862160683
G38	G57	0.9853463173
G52	G36	0.9843602777
G10	G84	0.9834263325
G40	G26	0.9823430181
G64	G23	0.9813082814
G78	G46	0.9799740314
G97	G98	0.9779871106
G13	G17	0.9764526486
G73	G28	0.9764337540
G3	G29	0.9763034582
G82	G46	0.9706156850
G45	G90	0.9697996378
G52	G57	0.9695268273
G52	G17	0.9678422213
G38	G53	0.9656945467
G40	G53	0.9640289545
G56	G77	0.9584118724
G52	G70	0.9535150528
G76	G78	0.9534804821
G13	G21	0.9529100060
G76	G77	0.9499472380
G92	G87	0.9495445490
G38	G48	0.9493643641
G52	G56	0.9492838979
G38	G46	0.9486370683
G3	G1	0.9464931488
G38	G52	0.9450756907
G40	G14	0.9390193224
G45	G36	0.9375198483
G40	G52	0.9373446107
G18	G74	0.9357866049
G85	G48	0.9316989183
G56	G19	0.9292535782
G38	G14	0.9270634651
G85	G46	0.9235665202
G10	G4	0.9215275049
G46	G21	0.9209939241
G76	G79	0.9201146364
G100	G29	0.9155185223
G52	G61	0.9107591510
G85	G26	0.9075143337
G52	G87	0.9054194689
G38	G13	0.9051417708
G10	G83	0.8984531164
G38	G61	0.8974167109
G73	G45	0.8959341049
G52	G55	0.8956052661
G10	G3	0.8955571651
G65	G70	0.8955207467
G86	G71	0.8934132457
G85	G53	0.8921503425
G85	G24	0.8898788691
G40	G87	0.8858048320
G76	G19	0.8817033768
G10	G8	0.8762821555
G28	G33	0.8750000596
G97	G2	0.8720945716
G52	G27	0.8701983094
G82	G30	0.8660594821
G52	G26	0.8640294671
G19	G93	0.8628060818
G89	G25	0.8550285101
G73	G74	0.8537170291
G85	G19	0.8507465720
G56	G82	0.8499776721
G42	G25	0.8408110738
G76	G21	0.8119240999
G7	G21	0.8103266954
G38	G36	0.7981316447
G97	G58	0.7966598868
G38	G41	0.7953827381
G70	G19	0.7757768035
G18	G32	0.7555862069
G52	G69	0.7519049644
G56	G95	0.7482461929
G56	G14	0.7435181141
G76	G95	0.7387518883
G71	G19	0.7357962132
G85	G13	0.7318658829
G85	G56	0.7288908362
G56	G78	0.7209482789
G10	G5	0.7189592123
G79	G46	0.7183664441
G49	G50	0.7180240750
G76	G13	0.7148759961
G38	G24	0.7117209435
G10	G2	0.7099821568
G93	G9	0.6994153857
G40	G27	0.6923562884
G85	G52	0.6735723615
G56	G53	0.6691406369
G85	G87	0.6655035019
G87	G11	0.6569206119
G40	G46	0.6546122432
G86	G54	0.6535032392
G76	G67	0.6461714506
G92	G47	0.6451125145
G1	G9	0.6402058005
G1	G8	0.6315132976
G56	G52	0.6297684908
G31	G65	0.6297147870
G76	G14	0.6250972152
G100	G36	0.6232153177
G76	G52	0.6218779087
G52	G66	0.6191724539
G19	G84	0.6169582009
G45	G87	0.6165598035
G46	G25	0.6112335324
G38	G87	0.6061094999
G56	G13	0.6034250259
G10	G7	0.5819632411
G93	G80	0.5790912509
G14	G93	0.5790394545
G98	G6	0.5770912766
G46	G56	0.5732099414
G69	G88	0.5686939955
G66	G65	0.5644362569
G30	G33	0.5640970469
G40	G13	0.5623744130
G34	G68	0.5611152053
G61	G85	0.5576795936
G50	G82	0.5533034205
G12	G84	0.5521722436
G77	G19	0.5494582057
G47	G55	0.5485485792
G76	G60	0.5474414229
G72	G88	0.5472959280
G52	G53	0.5437187552
G43	G56	0.5400232077
G33	G61	0.5390865803
G74	G13	0.5374633074
G37	G94	0.5327257514
G94	G79	0.5298678875
G45	G46	0.5281696916
G1	G2	0.5280134082
G52	G21	0.5189727545
G38	G27	0.5179296136
G97	G79	0.5179201961
G8	G22	0.5162126422
G38	G19	0.5086529851
G16	G18	0.5034766793
G79	G49	0.5033506751
G85	G57	0.4976972640
G28	G23	0.4930549562
G3	G9	0.4918503463
G65	G72	0.4909319878
G58	G23	0.4908343256
G22	G63	0.4869368970
G80	G67	0.4856813848
G71	G47	0.4849584699
G77	G37	0.4848400652
G73	G47	0.4784858525
G7	G88	0.4733673930
G16	G93	0.4714610279
G30	G18	0.4713675082
G2	G15	0.4710957408
G42	G89	0.4656000435
G77	G69	0.4652918875
G1	G5	0.4619930983
G13	G88	0.4619869888
G76	G1	0.4604284167
G54	G50	0.4595823288
G63	G16	0.4589263201
G13	G29	0.4581063092
G10	G39	0.4571065009
G41	G99	0.4511524737
G79	G30	0.4394748509
G22	G61	0.4360632896
G49	G70	0.4352504909
G62	G72	0.4338119924
G11	G41	0.4308330417
G56	G40	0.4286082685
G60	G22	0.4250426590
G34	G35	0.4227425456
G37	G24	0.4212823510
G76	G28	0.4193862081
G50	G66	0.4186894000
G46	G87	0.4172774255
G40	G36	0.4159046412
G82	G1	0.4108988941
G55	G99	0.4098367691
G11	G91	0.4078900516
G87	G9	0.4071182609
G96	G59	0.4064434767
G60	G50	0.4038224220
G55	G70	0.4015413821
G12	G3	0.4014241993
G72	G59	0.4012848139
G41	G25	0.4008524418
G78	G28	0.4000695944
G94	G98	0.3991224766
G1	G75	0.3961141706
G85	G71	0.3947480321
G32	G94	0.3935814798
G20	G64	0.3925125301
G25	G41	0.3895567358
G65	G1	0.3893896937
G15	G89	0.3850601315
G70	G65	0.3843681812
G98	G9	0.3842859268
G45	G26	0.3831408322
G56	G54	0.3824907541
G18	G31	0.3824177086
G95	G79	0.3808035553
G87	G24	0.3801886439
G94	G80	0.3789348006
G83	G30	0.3778501749
G6	G63	0.3775703013
G2	G98	0.3769078255
G75	G67	0.3767883480
G1	G4	0.3756505847
G65	G30	0.3750990033
G52	G25	0.3746175170
G62	G40	0.3737097979
G32	G33	0.3736563921
G50	G6	0.3711089790
G18	G88	0.3703690171
G85	G72	0.3690997958
G76	G74	0.3677593172
G31	G68	0.3675501645
G62	G65	0.3671503961
G61	G65	0.3653625846
G28	G50	0.3643353283
G79	G57	0.3640106618
G8	G33	0.3634083867
G89	G59	0.3630260825
G62	G95	0.3625696898
G73	G40	0.3624300659
G55	G20	0.3612882793
G21	G79	0.3610853851
G34	G75	0.3605592549
G44	G89	0.3604532778
G7	G97	0.3588011265
G59	G100	0.3568249047
G37	G92	0.3566447496
G84	G100	0.3554642498
G7	G75	0.3541187048
G80	G28	0.3517765403
G96	G43	0.3508636951
G37	G99	0.3481808901
G28	G76	0.3477782011
G91	G98	0.3462955356
G69	G78	0.3462460339
G81	G13	0.3452192843
G68	G70	0.3443586230
G46	G11	0.3436230421
G65	G50	0.3426789641
G82	G59	0.3411819637
G46	G36	0.3397505879
G46	G62	0.3385501504
G75	G11	0.3371740282
G75	G91	0.3329307139
G79	G19	0.3329200447
G27	G7	0.3326765597
G35	G57	0.3325156868
G91	G35	0.3318910003
G44	G95	0.3318547606
G63	G30	0.3316938281
G8	G86	0.3315430284
G39	G75	0.3312087059
G53	G92	0.3288530409
G5	G3	0.3271195889
G100	G79	0.3268505335
G74	G47	0.3265559971
G7	G59	0.3263098001
G99	G98	0.3257053792
G18	G93	0.3251849413
G97	G33	0.3249257207
G70	G22	0.3243754208
G89	G42	0.3239672482
G79	G28	0.3229329586
G73	G79	0.3217850327
G12	G83	0.3216430247
G58	G65	0.3201977015
G72	G78	0.3193739057
G73	G81	0.3190828860
G4	G37	0.3184899688
G73	G59	0.3184833825
G33	G55	0.3183935583
G67	G5	0.3183401227
G6	G8	0.3182810843
G82	G14	0.3180589974
G7	G86	0.3179159760
G35	G33	0.3163387477
G57	G66	0.3160403371
G92	G60	0.3153030574
G96	G49	0.3150542378
G85	G14	0.3143644929
G16	G3	0.3132898808
G72	G50	0.3124855459
G3	G98	0.3115998507
G99	G58	0.3114551604
G31	G58	0.3103536367
G90	G33	0.3083574176
G2	G86	0.3080967367
G77	G13	0.3078862131
G33	G65	0.3064980209
G56	G1	0.3060605824
G25	G23	0.3047913909
G90	G41	0.3047910631
G45	G27	0.3039639294
G2	G89	0.3030901849
G71	G81	0.3019308746
G3	G2	0.3007320464
G84	G36	0.2999930978
G61	G59	0.2992159724
G86	G72	0.2991430461
G98	G1	0.2979578674
G62	G89	0.2968043387
G16	G54	0.2965087593
G44	G99	0.2964290082
G7	G8	0.2961248755
G96	G51	0.2955629230
G51	G82	0.2946618199
G8	G63	0.2937351763
G45	G53	0.2931312621
G84	G76	0.2930093408
G51	G69	0.2927213013
G28	G65	0.2924279571
G57	G22	0.2918313742
G33	G24	0.2910614908
G11	G3	0.2903460264
G73	G78	0.2902766764
G59	G50	0.2890590131
G68	G64	0.2890559733
G46	G71	0.2888064086
G7	G83	0.2860327363
G17	G81	0.2853137851
G70	G69	0.2852690518
G36	G14	0.2850739956
G89	G9	0.2842634618
G58	G1	0.2841351330
G94	G2	0.2840711176
G29	G7	0.2838217318
G37	G27	0.2837232351
G47	G7	0.2828474045
G7	G4	0.2816438973
G43	G7	0.2815878689
G100	G80	0.2813973725
G68	G69	0.2810723186
G25	G65	0.2807992697
G76	G59	0.2805875540
G46	G27	0.2803028524
G7	G3	0.2801979482
G64	G31	0.2796959877
G59	G72	0.2777741849
G50	G81	0.2774762511
G78	G30	0.2766664028
G75	G59	0.2766446173
G28	G7	0.2763351202
G23	G93	0.2757878304
G3	G60	0.2757462859
G33	G75	0.2752109766
G86	G97	0.2747846842
G46	G73	0.2747028768
G38	G30	0.2746054530
G65	G88	0.2741189301
G47	G90	0.2738333046
G68	G36	0.2733893096
G46	G55	0.2731427550
G35	G53	0.2727798223
G39	G90	0.2727718949
G35	G63	0.2725361884
G16	G7	0.2722324133
G74	G67	0.2721145153
G50	G12	0.2718711495
G53	G38	0.2718236744
G46	G4	0.2713367045
G94	G40	0.2711786628
G45	G11	0.2704809308
G94	G42	0.2702371776
G53	G72	0.2695945799
G77	G81	0.2694817483
G84	G42	0.2690705061
G64	G59	0.2685017884
G76	G81	0.2683710158
G12	G24	0.2676791549
G90	G79	0.2673639655
G33	G27	0.2668280005
G23	G54	0.2663689256
G9	G34	0.2659032643
G28	G55	0.2655323148
G9	G82	0.2654813230
G18	G100	0.2654786110
G98	G41	0.2650571764
G52	G46	0.2647117674
G84	G45	0.2646479607
G15	G86	0.2645581663
G28	G58	0.2640381157
G30	G80	0.2635326087
G25	G31	0.2633393705
G11	G66	0.2630659640
G16	G83	0.2628341615
G62	G88	0.2620602846
G66	G31	0.2620089054
G26	G61	0.2619355023
G8	G3	0.2619260848
G14	G59	0.2618720233
G71	G37	0.2617743015
G94	G59	0.2617418468
G85	G30	0.2615984380
G15	G17	0.2615014017
G74	G15	0.2604956627
G8	G39	0.2601190805
G9	G75	0.2595994174
G85	G55	0.2586251497
G4	G95	0.2584449351
