G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.2031001	0.1372671	0.7397709	0.3872864	0.0676781	0.7700602	0.1662645	0.6937802	0.0205309	0.1586646	0.5384124	0.0886928	0.4186543	0.7483344	0.0421863	0.2715989	0.6266509	0.7927435	0.5005911	0.5096749	0.2429293	0.5168541	0.5720576	0.6010321	0.3571550	0.4904781	0.3782480	0.0019314	0.6788201	0.7444087	0.3979599	0.1858141	0.5937768	0.3047708	0.7684371	0.7762112	0.8110186	0.2680960	0.8268800	0.7478788	0.4859383	0.6646955	0.3988458	0.4141215	0.1762386	0.6199746	0.6966120	0.0436278	0.5355286	0.4185926	0.6505576	0.1880264	0.6170537	0.0409550	0.6458659	0.7480025	0.1644428	0.0008717	0.2901083	0.3196513	0.5049732	0.0285199	0.1609414	0.3029630	0.7443349	0.1899674	0.1867485	0.5892836	0.6472487	0.7267066	0.3625693	0.6329080	0.4440656	0.1927157	0.1721187	0.7419582	0.0234510	0.2264153	0.2649659	0.7071368	0.0248625	0.0358591	0.0253557	0.0225511	0.6702390	0.0926413	0.5794124	0.6774394	0.1821503	0.0270090	0.5188418	0.0999804	0.6753617	0.2788828	0.0612381	0.0321380	0.2977323	0.6006604	0.6685064
0.7265741	0.0000000	0.1852313	0.7156397	0.3159893	0.0802442	0.7262413	0.5053517	0.6556567	0.0160848	0.3212136	0.1604358	0.1399795	0.4127095	0.4114779	0.3403611	0.0193221	0.4555549	0.3949223	0.2510602	0.7473132	0.1346030	0.8375972	0.2999462	0.1433637	0.1201276	0.1989789	0.0886002	0.0007705	0.5485152	0.2849271	0.4961964	0.5826527	0.7623066	0.2398697	0.6672205	0.6241942	0.3982956	0.3390935	0.7857867	0.7102862	0.3184365	0.5795076	0.4824601	0.6645678	0.4854904	0.6313906	0.4632702	0.5585331	0.6064092	0.4449615	0.3497319	0.1211153	0.5193553	0.1400479	0.2009280	0.7135203	0.1858659	0.0007542	0.5805307	0.3447928	0.4071633	0.0264333	0.2250669	0.7147248	0.6289827	0.1592625	0.2687851	0.2740287	0.5823019	0.1925369	0.3121375	0.6791810	0.5567093	0.2107878	0.1978307	0.8773569	0.0234948	0.3633050	0.3181273	0.7294725	0.0484295	0.3934465	0.0473630	0.5160568	0.0531378	0.0867968	0.2265947	0.2258211	0.2173969	0.5916415	0.3928596	0.6040799	0.0033346	0.2527111	0.0319635	0.6169430	0.2006214	0.7825127	0.0269935
0.6781274	0.5822559	0.0000000	0.6709176	0.4245616	0.0790140	0.5840439	0.5237118	0.6445243	0.0212218	0.1429649	0.1201991	0.1558147	0.3153521	0.4241810	0.2283361	0.0190915	0.4351208	0.5062054	0.2473422	0.8454507	0.1615478	0.5962955	0.2118419	0.2333720	0.0966564	0.2029539	0.0559926	0.0062218	0.6632328	0.4112462	0.4916939	0.7054072	0.4839711	0.2468261	0.5929575	0.7588821	0.4670637	0.2586380	0.6150183	0.6552694	0.2169624	0.5909629	0.3840299	0.5818140	0.6060687	0.5787058	0.6080685	0.5043795	0.4753731	0.4059184	0.3722502	0.1806830	0.5265504	0.0237416	0.2847883	0.6479548	0.1771938	0.0035024	0.5197505	0.2190434	0.4151652	0.0684866	0.1879998	0.7254517	0.5937582	0.1567989	0.2738519	0.4338240	0.7030972	0.2763061	0.3790427	0.6748752	0.4498111	0.2028735	0.1571522	0.7403047	0.0230171	0.2391095	0.2919579	0.6701962	0.0370263	0.3662185	0.0258565	0.6517746	0.1173077	0.1251979	0.2633385	0.2824345	0.1160245	0.7863546	0.4827621	0.6978992	0.0070511	0.2098509	0.0515707	0.6414023	0.2135875	0.6917654	0.0109612
0.6625612	0.5791803	0.2761862	0.0000000	0.3258804	0.1057913	0.6817867	0.5205044	0.8563319	0.0094229	0.2124393	0.0449660	0.1303187	0.3292710	0.0577809	0.2962789	0.0279119	0.5625378	0.4075104	0.2958001	0.6067012	0.2287325	0.7579795	0.0189129	0.0866992	0.1137326	0.2383027	0.0592305	0.0861082	1.0000000	0.4007418	0.5448745	0.6551676	0.6188639	0.2474362	0.5858071	0.8507833	0.3597473	0.2958169	0.8070442	0.3598396	0.3601108	0.5698562	0.4391607	0.5772961	0.5587695	0.6570389	0.6049332	0.4215249	0.4637653	0.3838554	0.3679706	0.0334105	0.5856344	0.0092839	0.2237071	0.8401221	0.2048946	0.0008554	0.5369755	0.5565617	0.4998543	0.0238897	0.1272300	0.7008665	0.6447040	0.7057418	0.3435078	0.1009764	0.6492425	0.2538512	0.3345094	0.6982904	0.7437690	0.2258886	0.1685688	0.6623107	0.0071862	0.3351656	0.3308527	0.9007266	0.0383408	0.4410490	0.0466843	0.4809420	0.0884819	0.0626773	0.2305896	0.2743394	0.1644402	0.6418374	0.4727663	0.6546101	0.0094154	0.1845677	0.0916346	0.6686478	0.1183925	0.7407295	0.0114014
0.6676094	0.6877115	0.0368590	0.7247089	0.0000000	0.6057833	0.7654957	0.6647000	0.6447121	0.0306630	0.3327263	0.4131822	0.5941350	0.2676619	0.3892710	0.1298408	0.0294432	0.1678350	0.4677506	0.2363016	0.6362552	0.2445700	0.6762771	0.0231368	0.1066770	0.1289490	0.1486193	0.0214671	0.0026097	0.6807362	0.4100418	0.5113398	0.7874135	0.7193345	0.0937216	0.0240816	0.6957096	0.2998972	0.2252076	0.7721849	0.2887938	0.2270041	0.6306711	0.5064149	0.9413991	0.4812464	0.6888938	0.4441623	0.5124272	0.7671721	0.4021941	0.3071110	0.5283364	0.4972320	0.0299206	0.6037917	0.7736441	0.0018903	0.3862782	0.5006460	0.6988868	0.7259305	0.0032609	0.3709453	0.7098344	0.6841661	0.1862474	0.1260812	0.3381188	0.6033582	0.1948040	0.0371239	0.6508227	0.4608627	0.5113579	0.5521964	0.0403860	0.0435330	0.3755978	0.0377893	0.0433666	0.5064281	0.3742518	0.0535455	0.5177088	0.0865067	0.5213199	0.2150320	0.3025851	0.2098600	0.7091169	0.3828653	0.7733755	0.0003762	0.2085362	0.0382286	0.7160434	0.6216127	0.7015341	0.0140561
0.8273457	0.5566134	0.0353294	0.8358829	0.0503950	0.0000000	0.0890780	0.3948470	0.6799983	0.6293644	0.6906571	0.2416278	0.2626799	0.3473571	0.3730948	0.2575238	0.0141123	0.2065345	0.3905984	0.0221428	0.3624078	0.1245615	0.5901558	0.3627416	0.1797102	0.4271071	0.4242814	0.1655316	0.1889447	0.7017863	0.4586545	0.1502135	0.8243156	0.3920422	0.1039331	0.5856791	0.6796733	0.2926762	0.6868423	0.7641396	0.7485281	0.2433210	0.4905310	0.0751285	0.5634927	0.5793003	0.4716371	0.1485258	0.5605801	0.0954518	0.7013775	0.4828838	0.0272839	0.3831102	0.0145495	0.2339479	0.6670358	0.3322001	0.0016646	0.4695612	0.8047527	0.0611696	0.0117755	0.6870477	0.8045479	0.6451492	0.5641130	0.7376175	0.3632496	0.0404578	0.1880675	0.0362002	0.7974460	0.3760178	0.0456149	0.2706800	0.6823243	0.0120559	0.7606880	0.0515980	0.6364637	0.0162652	0.3794473	0.0596317	0.6379858	0.0889156	0.0476191	0.2065141	0.2442131	0.6003833	0.6956200	0.0509447	0.6037400	0.0026121	0.6114450	0.0260623	0.7522070	0.0121548	0.7836053	0.0250075
0.6900195	0.1788533	0.0714976	0.6308411	0.2559275	0.1777866	0.0000000	0.3570136	0.7552914	0.6755448	0.5284470	0.4404084	0.4285636	0.3300796	0.0646806	0.3166354	0.0003821	0.4685843	0.4314240	0.0103522	0.3880264	0.0382519	0.4903687	0.2418408	0.0876847	0.4786092	0.0418379	0.2081088	0.0020652	0.7285033	0.4408638	0.2159919	0.7547196	0.3635983	0.0768254	0.3383750	0.6743238	0.3313842	0.4796254	0.6931817	0.5177055	0.2869259	0.3877775	0.0113122	0.7759751	0.7137834	0.5356977	0.1500262	0.5860972	0.2222937	0.6062151	0.4367994	0.3086791	0.3016265	0.0112909	0.3136815	0.5681946	0.4196608	0.0044317	0.5460782	0.0542190	0.4325207	0.2039152	0.5977953	0.7531117	0.6427813	0.7832489	0.6172254	0.3546807	0.0829741	0.2298591	0.0099559	0.7305322	0.4471953	0.0669709	0.2902196	0.6777817	0.0384235	0.1730738	0.1704856	0.6876690	0.0435407	0.4283447	0.0659288	0.6050414	0.0693867	0.2402987	0.2209255	0.3140171	0.7065774	0.7420119	0.1002194	0.6708324	0.0210749	0.7366345	0.0514659	0.6136885	0.4593032	0.7163032	0.0258014
0.7367500	0.4307499	0.0430774	0.7446036	0.3885706	0.0908107	0.6356851	0.0000000	0.6815289	0.0186870	0.1855462	0.1200144	0.1408109	0.2630958	0.4149682	0.3450405	0.0074889	0.5295200	0.4562067	0.2378820	0.6257567	0.1930467	0.7264020	0.1839560	0.1824517	0.1377950	0.2910806	0.0484443	0.0053787	0.6208603	0.4380185	0.6116144	0.6849094	0.4987342	0.3974538	0.6480799	0.7171762	0.4034703	0.3389903	0.6751055	0.7518427	0.3423692	0.6002167	0.4410482	0.7129691	0.5648054	0.5957851	0.6114591	0.7638715	0.5427914	0.4076955	0.4957829	0.1977380	0.4537560	0.0128505	0.3481506	0.6297055	0.1913704	0.0008461	0.5151715	0.2345397	0.4354642	0.0990474	0.1954610	0.8220287	0.5214754	0.1371909	0.2378001	0.2975282	0.5753812	0.1634933	0.5250585	0.8071114	0.2988546	0.1644703	0.1613965	0.6694495	0.0251066	0.2091872	0.3323432	0.6969559	0.0277178	0.3152742	0.7747523	0.5483601	0.1328188	0.0758294	0.1600436	0.2653777	0.2223324	0.5596107	0.4788541	0.7001871	0.0029844	0.2262618	0.0318942	0.5974947	0.2287985	0.7657370	0.0175890
0.6935128	0.5069902	0.0329246	0.7499499	0.3834085	0.1056183	0.6641504	0.1066144	0.0000000	0.0130285	0.2590248	0.2454238	0.1136724	0.3940878	0.0635561	0.5584194	0.3051625	0.5313516	0.1481149	0.0172955	0.3518831	0.5403967	0.3351627	0.2768315	0.1278626	0.3090301	0.2280023	0.0961855	0.0026970	0.1505122	0.1816905	0.7180097	0.8270826	0.3246895	0.3905870	0.7004554	0.1584925	0.0325309	0.0078995	0.5952159	0.7161601	0.0012314	0.3832748	0.7434951	0.3534893	0.5452438	0.4286783	0.4683979	0.5468198	0.5609119	0.4493376	0.5598610	0.1848931	0.5043465	0.0553220	0.2091794	0.3576129	0.1773499	0.0008550	0.3017321	0.4798571	0.5249415	0.0324101	0.1402948	0.8020316	0.0942857	0.1824147	0.2401915	0.3973321	0.6244924	0.8013956	0.4353739	0.7998884	0.6260061	0.2529175	0.2144022	0.6571906	0.0112403	0.3933808	0.2508000	0.5568926	0.0564572	0.5064156	0.0561091	0.6191470	0.0955956	0.0633152	0.2311523	0.2791411	0.2855064	0.6599534	0.4705593	0.7116922	0.0044283	0.1714919	0.0116266	0.5271080	0.2407764	0.7711607	0.0339248
0.6603303	0.5018186	0.0328179	0.7500553	0.3123588	0.1237077	0.7929001	0.5858817	0.7039722	0.0000000	0.2538436	0.1307724	0.1168021	0.3247569	0.4844026	0.3262493	0.0258541	0.4730054	0.2953623	0.2593454	0.6813405	0.1913492	0.7103917	0.2746417	0.1474906	0.1647014	0.2718771	0.1267709	0.0049140	0.6324873	0.4040311	0.5085721	0.6653842	0.5472918	0.2699669	0.6202218	0.7283275	0.3519247	0.3020084	0.7161526	0.6776457	0.3697694	0.6915638	0.4097427	0.5527742	0.5412616	0.5653626	0.4886199	0.5392350	0.5650109	0.5544082	0.3030838	0.1429491	0.5346279	0.0213525	0.2087077	0.5712189	0.1754795	0.0088930	0.5256931	0.4588098	0.4282640	0.0446001	0.2603897	0.6531440	0.5329839	0.1741510	0.2307400	0.2447547	0.6975412	0.1744111	0.2477844	0.6867168	0.5219003	0.2161008	0.1245807	0.6895720	0.0117288	0.2873968	0.2631709	0.7156379	0.0239865	0.3433616	0.0273086	0.5141406	0.0863889	0.0967413	0.2669968	0.2809903	0.1753187	0.6668824	0.5397376	0.5800335	0.0043652	0.2067174	0.0183219	0.6286814	0.2174432	0.6402531	0.0375326
